Sítio,Coleta,Setor,Nível,Técnica de transformação,Matériaprima,Classe artefatual,Estado de preservação,Tipo de córtex,Tipo de lascas,Talão,Preparação,Canto ventral,Forma do bulbo,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção microlascamentos
SCTA19,Corte 3,,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Pronunciado,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Com preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Unipolar,Silexito,Préforma,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Unipolar,Silexito,Núcleo,Fragmentado,Plaqueta,,,,,,,,,Núcleo unipolar com dois planos de percussão em ângulo,Cortical,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,10 (90 - 100),Unipolar,Silexito,Instrumento,Completo,Plaqueta,,,,,,,,,,,Unifacial,Plaqueta,Retoque,Marginal irregular,Direto,Subparalela,Convexo,Abrupto (80 - 90),Lateral,Total,Contínuo,,
SCTA19,Corte 3,,10 (90 - 100),Unipolar,Silexito,Instrumento,Fragmentado,Plaqueta,,,,,,,,,,,Unifacial,Lasca unipolar,Retoque,Marginal regular,Direto,Paralela,Retilíneo,Rasante (0 - 20),Lateral,Total,Contínuo,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Indeterminada,Arenito,Detrito,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Com preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Pronunciado,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Núcleo,Completo,Seixo,,,,,,,,,Núcleo unipolar sem plano de percussão definido,Cortical,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Núcleo,Completo,Plaqueta,,,,,,,,,Núcleo unipolar com dois planos de percussão em ângulo,Cortical,,,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Instrumento,Fragmentado,Indeterminado,,,,,,,,,,,Bifacial,Indeterminado,,,,,,,,,,,
SCTA19,Corte 3,,12 (110 - 120),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Unifacial,Lasca unipolar,Retoque,Marginal regular,Direto,Paralela,Convexo,Semi-abrupto (60 - 70),Todo o contorno da face dorsal,Total,Contínuo,,
SCTA19,Corte 3,,13 (120 - 130),Sem transformação,Quartzito,Natural,Fragmentado,Seixo,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Unipolar,Silexito,Lasca,Proximal/Mesial,Plaqueta,Lasca de debitagem,Cortical,Sem preparação,Sem lábio,Difuso,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Unipolar,Silexito,Préforma,Completo,Plaqueta,,,,,,,,,,,Indeterminado,Lasca unipolar,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Unipolar,Silexito,Préforma,Completo,Plaqueta,,,,,,,,,,,Indeterminado,Plaqueta,,,,,,,,,,,
SCTA19,Corte 3,,13 (120 - 130),Unipolar,Arenito silicificado,Instrumento,Completo,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Marginal regular,Bifacial,Paralela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Corte 3,,14 (130 - 140),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,14 (130 - 140),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,14 (130 - 140),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,14 (130 - 140),Unipolar,Silexito,Lasca,Proximal/Mesial,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Com lábio,Difuso,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,14 (130 - 140),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,14 (130 - 140),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,16 (150 - 160),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,16 (150 - 160),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,16 (150 - 160),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,16 (150 - 160),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,16 (150 - 160),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Marcas de uso,Envolvente irregular,Direto,Indeterminada,Retilíneo,Semi-abrupto (60 - 70),Indeterminada,Parcial,Contínuo,Arredondado,Indeterminada
SCTA19,Quadrícula 4,,2 (10 - 20),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,2 (10 - 20),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,2 (10 - 20),Unipolar,Silexito,Núcleo,Completo,Seixo,,,,,,,,,Núcleo unipolar com várias planos de percussão em diferentes posições,Cortical,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Indeterminada,Basalto,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Com preparação,Sem lábio,Difuso,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de formatação,Facetado,Com preparação,Com lábio,Difuso,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Indeterminado,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Pronunciado,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Indeterminado,Com preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,3 (20 - 30),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Arenito,Detrito,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Indeterminada,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Puntiforme,Com preparação,Sem lábio,Difuso,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Com preparação,Sem lábio,Pronunciado,Indeterminado,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Indeterminado,Sem preparação,Sem lábio,Difuso,Indeterminado,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6A (50 - 60),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Instrumento de ocasião,Lasca unipolar,Retoque,Marginal regular,Bifacial,Subparalela,Convexo,Rasante (0 - 20),Lateral,Parcial,Contínuo,,
